1,8,1313690582.1,1313690582.1,0.12
1,8,1313690582.2,1313690582.2,0
1,8,1313690582.3,1313690558.5,0.08
1,8,1313690606.2,1313690606.2,0.04
1,8,1313690606.3,1313690606.3,0
1,8,1313690606.4,1313690597.4,0.04
1,8,1313690615.5,1313690615.4,0
1,8,1313690615.7,1313690563.1,0.04
1,8,1313690668.4,1313690668.4,0
1,8,1313690668.5,1313690665.5,0.04
1,8,1313690671.6,1313690671.5,0
1,8,1313690671.8,1313690514.1,0.08
1,8,1313690829.6,1313690829.6,0
1,8,1313690829.7,1313690569.9,0.04
1,8,1313691089.6,1313691089.6,0
1,8,1313691089.7,1313691019,0.04
1,8,1313691160.5,1313691160.5,0
1,8,1313691160.6,1313691121.6,0.04
1,8,1313691199.7,1313691199.7,0
1,8,1313691199.8,1313691167.6,0.04
1,8,1313691232.1,1313691232.1,0
1,8,1313691232.2,1313691170.2,0.04
1,8,1313691294.3,1313691294.3,0.08
1,8,1313691294.4,1313691294.4,0
1,8,1313691294.5,1313691225.9,0.08
1,8,1313691363.2,1313691363.2,0
1,8,1313691363.3,1313691246.2,0.04
1,8,1313691480.5,1313691480.5,0
1,8,1313691480.6,1313691360.2,0.04
1,8,1313691601.1,1313691601,0
1,8,1313691601.3,1313691571.2,0.04
1,8,1313691631.5,1313691631.5,0
1,8,1313691631.6,1313691505.6,0.08
1,8,1313691757.7,1313691757.7,0
1,8,1313691757.8,1313691744.8,0.04
1,8,1313691770.9,1313691770.9,0
1,8,1313691771,1313691702.9,0.04
1,8,1313691839.2,1313691839.1,0
1,8,1313691839.4,1313691833.2,0.04
1,8,1313691845.7,1313691845.7,0
1,8,1313691845.8,1313691770.4,0.04
1,8,1313691921.3,1313691921.3,0
1,8,1313691921.4,1313691802.5,0.04
1,8,1313692040.4,1313692040.4,0
1,8,1313692040.5,1313692036.7,0.04
1,8,1313692044.4,1313692044.4,0
1,8,1313692044.5,1313691985.8,0.04
1,8,1313692103.3,1313692103.3,0
1,8,1313692103.4,1313692071.9,0.08
1,8,1313692135,1313692135,0
1,8,1313692135.1,1313692117.5,0.04
1,8,1313692152.8,1313692152.8,0
1,8,1313692152.9,1313692117.2,0.08
1,8,1313692188.7,1313692188.7,0.04
1,8,1313692188.8,1313692188.8,0
1,8,1313692188.9,1313692185.9,0.08
1,8,1313692192,1313692192,0
1,8,1313692192.1,1313692179.5,0.04
1,8,1313692204.8,1313692204.8,0
1,8,1313692204.9,1313692185.5,0.04
1,8,1313692224.4,1313692224.4,0
1,8,1313692224.5,1313692218.1,0.04
1,8,1313692231,1313692231,0
1,8,1313692231.1,1313692096,0.04
1,8,1313692366.3,1313692366.3,0
1,8,1313692366.4,1313692356.2,0.08
1,8,1313692376.7,1313692376.7,0
1,8,1313692376.8,1313692347.4,0.04
1,8,1313692406.3,1313692406.3,0
1,8,1313692406.4,1313692365,0.12
1,8,1313692447.9,1313692447.9,0.04
1,8,1313692448,1313692448,0
1,8,1313692448.1,1313692416.3,0.12
1,8,1313692480,1313692480,0.04
1,8,1313692480.1,1313692480.1,0
1,8,1313692480.2,1313692447.1,0.04
1,8,1313692513.4,1313692513.3,0
1,8,1313692513.6,1313692508.5,0.04
1,8,1313692518.8,1313692518.8,0
1,8,1313692518.9,1313692473,0.04
1,8,1313692564.9,1313692564.9,0
1,8,1313692565,1313692552.5,0.04
1,8,1313692577.6,1313692577.5,0
1,8,1313692577.8,1313692558.4,0.08
1,8,1313692597.3,1313692597.3,0.04
1,8,1313692597.4,1313692597.4,0
1,8,1313692597.5,1313692595.6,0.04
1,8,1313692599.5,1313692599.5,0
1,8,1313692599.6,1313692581.1,0.04
1,8,1313692618.2,1313692618.2,0
1,8,1313692618.3,1313692596.2,0.04
1,8,1313692640.5,1313692640.5,0
1,8,1313692640.6,1313692596.9,0.04
1,8,1313692684.4,1313692684.4,0
1,8,1313692684.5,1313692674.5,0.08
1,8,1313692694.6,1313692694.6,0.12
1,8,1313692694.7,1313692694.7,0
1,8,1313692694.8,1313692672.7,0.04
1,8,1313692717,1313692717,0
1,8,1313692717.1,1313692713.5,0.04
1,8,1313692720.8,1313692720.8,0
1,8,1313692720.9,1313692696.7,0.04
1,8,1313692745.2,1313692745.2,0
1,8,1313692745.3,1313692740.1,0.08
1,8,1313692750.6,1313692750.6,0
1,8,1313692750.7,1313692744,0.08
1,8,1313692757.5,1313692757.5,0
1,8,1313692757.6,1313692715,0.04
1,8,1313692800.3,1313692800.3,0
1,8,1313692800.4,1313692764.5,0.08
1,8,1313692836.4,1313692836.4,0
1,8,1313692836.5,1313692813.9,0.04
1,8,1313692859.2,1313692859.2,0
1,8,1313692859.3,1313692855.2,0.12
1,8,1313692863.5,1313692863.5,0.04
1,8,1313692863.6,1313692863.6,0
1,8,1313692863.7,1313692846.7,0.04
1,8,1313692880.8,1313692880.8,0
1,8,1313692880.9,1313692851.2,0.08
1,8,1313692910.7,1313692910.7,0
1,8,1313692910.8,1313692910.5,0.04
1,8,1313692911.2,1313692911.2,0
1,8,1313692911.3,1313692877.5,0.12
1,8,1313692945.2,1313692945.2,0.08
1,8,1313692945.3,1313692945.3,0
1,8,1313692945.4,1313692922.2,0.04
1,8,1313692968.7,1313692968.7,0
1,8,1313692968.8,1313692968.2,0.04
1,8,1313692969.5,1313692969.5,0.16
1,8,1313692969.6,1313692969.5,0.08
1,8,1313692969.8,1313692969.8,0
1,8,1313692969.9,1313692892.4,0.08
1,8,1313693047.5,1313693047.4,0
1,8,1313693047.7,1313693033.9,0.08
1,8,1313693061.6,1313693061.6,0
1,8,1313693061.7,1313693055.2,0.08
1,8,1313693068.3,1313693068.3,0.12
1,8,1313693068.4,1313693068.4,0
1,8,1313693068.5,1313693027.1,0.04
1,8,1313693110,1313693110,0
1,8,1313693110.1,1313693077.1,0.12
1,8,1313693143.2,1313693143.2,0.04
1,8,1313693143.3,1313693143.3,0
1,8,1313693143.4,1313693121.1,0.04
1,8,1313693165.8,1313693165.8,0
1,8,1313693165.9,1313693132.2,0.12
1,8,1313693199.7,1313693199.7,0
1,8,1313693199.8,1313693113.6,0.08
1,8,1313693286.1,1313693286.1,0.04
1,8,1313693286.2,1313693286.2,0
1,8,1313693286.3,1313693223.1,0.2
1,8,1313693349.6,1313693349.5,0.08
1,8,1313693349.8,1313693349.8,0
1,8,1313693349.9,1313693324.2,0.08
1,8,1313693375.7,1313693375.7,0.04
1,8,1313693375.8,1313693375.8,0
1,8,1313693375.9,1313693364.3,0.08
1,8,1313693387.6,1313693387.6,0
1,8,1313693387.7,1313693361.2,0.08
1,8,1313693414.3,1313693414.3,0.04
1,8,1313693414.4,1313693414.4,0
1,8,1313693414.5,1313693389,0.04
1,8,1313693440.1,1313693440.1,0
1,8,1313693440.2,1313693416.9,0.04
1,8,1313693463.6,1313693463.6,0
1,8,1313693463.7,1313693368.2,0.04
1,8,1313693559.3,1313693559.2,0
1,8,1313693559.5,1313693518.9,0.04
1,8,1313693600.2,1313693600.2,0
1,8,1313693600.3,1313693561.9,0.04
1,8,1313693638.8,1313693638.8,0
1,8,1313693638.9,1313693623.3,0.08
1,8,1313693654.6,1313693654.6,0.12
1,8,1313693654.7,1313693654.7,0
1,8,1313693654.8,1313693545.9,0.04
1,8,1313693763.8,1313693763.8,0
1,8,1313693763.9,1313693736.5,0.04
1,8,1313693791.4,1313693791.4,0
1,8,1313693791.5,1313693769,0.08
1,8,1313693814.1,1313693814.1,0.04
1,8,1313693814.2,1313693814.2,0
1,8,1313693814.3,1313693702.1,0.04
1,8,1313693926.6,1313693926.6,0
1,8,1313693926.7,1313693898.2,0.08
1,8,1313693955.3,1313693955.2,0
1,8,1313693955.5,1313693948.8,0.04
1,8,1313693962.3,1313693962.3,0
1,8,1313693962.4,1313693923.4,0.08
1,8,1313694001.5,1313694001.4,0
1,8,1313694001.7,1313693990.9,0.08
1,8,1313694012.6,1313694012.6,0
1,8,1313694012.7,1313694007.2,0.04
1,8,1313694018.3,1313694018.2,0
1,8,1313694018.5,1313693985.3,0.04
1,8,1313694051.8,1313694051.8,0
1,8,1313694051.9,1313693960,0.2
1,8,1313694143.9,1313694143.9,0.16
1,8,1313694144,1313694144,0.04
1,8,1313694144.1,1313694144.1,0
1,8,1313694144.2,1313694141,0.08
1,8,1313694147.5,1313694147.5,0.12
1,8,1313694147.6,1313694147.6,0
1,8,1313694147.7,1313694146.9,0.08
1,8,1313694148.6,1313694148.5,0
1,8,1313694148.8,1313694120.2,0.08
1,8,1313694177.5,1313694177.5,0
1,8,1313694177.6,1313694169.6,0.04
1,8,1313694185.7,1313694185.7,0
1,8,1313694185.8,1313694158.9,0.04
1,8,1313694212.8,1313694212.8,0
1,8,1313694212.9,1313694162.6,0.08
1,8,1313694263.3,1313694263.3,0
1,8,1313694263.4,1313694195.3,0.04
1,8,1313694331.6,1313694331.6,0
